Date,Symbol,Close Price,Avg Entry Price,Quantity,PnL
2025-03-27,NSE:PENIND-EQ,190.77,172.49,89,1626.92
2025-03-27,NSE:SAGILITY-EQ,42.73,50.01,299,-2176.72
2025-03-27,NSE:SENORES-EQ,587.4,576.7,26,278.2
2025-03-27,NSE:UNIMECH-EQ,985.45,1353.75,11,-4051.3
2025-03-27,NSE:WAAREEENER-EQ,2435.85,2400.0,6,215.1
2025-03-28,NSE:DAMCAPITAL-EQ,235.08,400.85,37,-6133.49
2025-03-28,NSE:DEEPINDS-EQ,501.15,576.47,26,-1958.32
2025-03-28,NSE:EIEL-EQ,222.01,316.99,47,-4464.06
2025-03-28,NSE:IGIL-EQ,385.2,506.0,29,-3503.2
2025-03-28,NSE:IKS-EQ,1528.95,1925.0,7,-2772.35
2025-03-28,NSE:KRN-EQ,871.7,660.75,52,10969.25
2025-03-28,NSE:PENIND-EQ,187.8,172.49,89,1362.59
2025-03-28,NSE:SAGILITY-EQ,42.91,50.01,299,-2122.9
2025-03-28,NSE:SENORES-EQ,570.6,576.7,26,-158.6
2025-03-28,NSE:UNIMECH-EQ,967.75,1353.75,11,-4246.0
2025-03-28,NSE:WAAREEENER-EQ,2404.65,2400.0,6,27.9
2025-04-01,NSE:DAMCAPITAL-EQ,236.27,400.85,37,-6089.46
2025-04-01,NSE:DEEPINDS-EQ,492.1,576.47,26,-2193.62
2025-04-01,NSE:EIEL-EQ,218.63,316.99,47,-4622.92
2025-04-01,NSE:IGIL-EQ,386.75,506.0,29,-3458.25
2025-04-01,NSE:IKS-EQ,1487.05,1925.0,7,-3065.65
2025-04-01,NSE:KRN-EQ,864.1,660.75,52,10574.05
2025-04-01,NSE:PENIND-EQ,185.76,172.49,89,1181.03
2025-04-01,NSE:SAGILITY-EQ,43.55,50.01,299,-1931.54
2025-04-01,NSE:SENORES-EQ,563.95,576.7,26,-331.5
2025-04-01,NSE:UNIMECH-EQ,968.95,1353.75,11,-4232.8
2025-04-01,NSE:WAAREEENER-EQ,2379.85,2400.0,6,-120.9
2025-04-02,NSE:DAMCAPITAL-EQ,238.37,400.85,37,-6011.76
2025-04-02,NSE:DEEPINDS-EQ,504.0,576.47,26,-1884.22
2025-04-02,NSE:EIEL-EQ,223.56,316.99,47,-4391.21
2025-04-02,NSE:IGIL-EQ,391.1,506.0,29,-3332.1
2025-04-02,NSE:IKS-EQ,1518.55,1925.0,7,-2845.15
2025-04-02,NSE:KRN-EQ,850.25,660.75,52,9853.85
2025-04-02,NSE:PENIND-EQ,190.45,172.49,89,1598.44
2025-04-02,NSE:SAGILITY-EQ,42.81,50.01,299,-2152.8
2025-04-02,NSE:SENORES-EQ,561.1,576.7,26,-405.6
2025-04-02,NSE:UNIMECH-EQ,944.8,1353.75,11,-4498.45
2025-04-02,NSE:WAAREEENER-EQ,2280.2,2400.0,6,-718.8
2025-04-03,NSE:DAMCAPITAL-EQ,239.8,400.85,37,-5958.85
2025-04-03,NSE:DEEPINDS-EQ,498.1,576.47,26,-2037.62
2025-04-03,NSE:EIEL-EQ,223.55,316.99,47,-4391.68
2025-04-03,NSE:IGIL-EQ,402.45,506.0,29,-3002.95
2025-04-03,NSE:IKS-EQ,1469.95,1925.0,7,-3185.35
2025-04-03,NSE:KRN-EQ,859.5,660.75,52,10334.85
2025-04-03,NSE:PENIND-EQ,193.12,172.49,89,1836.07
2025-04-03,NSE:SAGILITY-EQ,41.99,50.01,299,-2397.98
2025-04-03,NSE:SENORES-EQ,577.15,576.7,26,11.7
2025-04-03,NSE:UNIMECH-EQ,964.95,1353.75,11,-4276.8
2025-04-03,NSE:WAAREEENER-EQ,2233.05,2400.0,6,-1001.7
2025-04-04,NSE:DAMCAPITAL-EQ,219.31,400.85,37,-6716.98
2025-04-04,NSE:DEEPINDS-EQ,468.35,576.47,26,-2811.12
2025-04-04,NSE:EIEL-EQ,211.72,316.99,47,-4947.69
2025-04-04,NSE:IGIL-EQ,382.35,506.0,29,-3585.85
2025-04-04,NSE:IKS-EQ,1420.5,1925.0,7,-3531.5
2025-04-04,NSE:KRN-EQ,820.55,660.75,52,8309.45
2025-04-04,NSE:PENIND-EQ,183.38,172.49,89,969.21
2025-04-04,NSE:SAGILITY-EQ,40.49,50.01,299,-2846.48
2025-04-04,NSE:SENORES-EQ,531.85,576.7,26,-1166.1
2025-04-04,NSE:UNIMECH-EQ,945.35,1353.75,11,-4492.4
2025-04-04,NSE:WAAREEENER-EQ,2160.95,2400.0,6,-1434.3
2025-04-07,NSE:DAMCAPITAL-EQ,204.91,400.85,37,-7249.78
2025-04-07,NSE:DEEPINDS-EQ,428.3,576.47,26,-3852.42
2025-04-07,NSE:EIEL-EQ,200.95,316.99,47,-5453.88
2025-04-07,NSE:IGIL-EQ,363.25,506.0,29,-4139.75
2025-04-07,NSE:IKS-EQ,1349.45,1925.0,7,-4028.85
2025-04-07,NSE:KRN-EQ,757.4,660.75,52,5025.65
2025-04-07,NSE:PENIND-EQ,173.93,172.49,89,128.16
2025-04-07,NSE:SAGILITY-EQ,38.46,50.01,299,-3453.45
2025-04-07,NSE:SENORES-EQ,511.55,576.7,26,-1693.9
2025-04-07,NSE:UNIMECH-EQ,921.4,1353.75,11,-4755.85
2025-04-07,NSE:WAAREEENER-EQ,2092.15,2400.0,6,-1847.1
2025-04-08,NSE:DAMCAPITAL-EQ,203.53,400.85,37,-7300.84
2025-04-08,NSE:DEEPINDS-EQ,478.45,576.47,26,-2548.52
2025-04-08,NSE:EIEL-EQ,207.73,316.99,47,-5135.22
2025-04-08,NSE:IGIL-EQ,345.1,506.0,29,-4666.1
2025-04-08,NSE:IKS-EQ,1357.55,1925.0,7,-3972.15
2025-04-08,NSE:KRN-EQ,795.4,660.75,52,7001.65
2025-04-08,NSE:PENIND-EQ,178.05,172.49,89,494.84
2025-04-08,NSE:SAGILITY-EQ,39.09,50.01,299,-3265.08
2025-04-08,NSE:SENORES-EQ,522.95,576.7,26,-1397.5
2025-04-08,NSE:UNIMECH-EQ,907.85,1353.75,11,-4904.9
2025-04-08,NSE:WAAREEENER-EQ,2114.8,2400.0,6,-1711.2
2025-04-09,NSE:DAMCAPITAL-EQ,200.99,400.85,37,-7394.82
2025-04-09,NSE:DEEPINDS-EQ,448.75,576.47,26,-3320.72
2025-04-09,NSE:EIEL-EQ,200.62,316.99,47,-5469.39
2025-04-09,NSE:IGIL-EQ,327.85,506.0,29,-5166.35
2025-04-09,NSE:IKS-EQ,1333.05,1925.0,7,-4143.65
2025-04-09,NSE:KRN-EQ,772.35,660.75,52,5803.05
2025-04-09,NSE:PENIND-EQ,171.86,172.49,89,-56.07
2025-04-09,NSE:SAGILITY-EQ,37.99,50.01,299,-3593.98
2025-04-09,NSE:SENORES-EQ,515.65,576.7,26,-1587.3
2025-04-09,NSE:UNIMECH-EQ,904.75,1353.75,11,-4939.0
2025-04-09,NSE:WAAREEENER-EQ,2149.4,2400.0,6,-1503.6
2025-04-11,NSE:DAMCAPITAL-EQ,207.08,400.85,37,-7169.49
2025-04-11,NSE:DEEPINDS-EQ,468.8,576.47,26,-2799.42
2025-04-11,NSE:EIEL-EQ,205.41,316.99,47,-5244.26
2025-04-11,NSE:IGIL-EQ,337.3,506.0,29,-4892.3
2025-04-11,NSE:IKS-EQ,1341.45,1925.0,7,-4084.85
2025-04-11,NSE:KRN-EQ,779.35,660.75,52,6167.05
2025-04-11,NSE:PENIND-EQ,179.7,172.49,89,641.69
2025-04-11,NSE:SAGILITY-EQ,39.87,50.01,299,-3031.86
2025-04-11,NSE:SENORES-EQ,553.4,576.7,26,-605.8
2025-04-11,NSE:UNIMECH-EQ,904.6,1353.75,11,-4940.65
2025-04-11,NSE:WAAREEENER-EQ,2161.45,2400.0,6,-1431.3
2025-04-15,NSE:DAMCAPITAL-EQ,218.88,400.85,37,-6732.89
2025-04-15,NSE:DEEPINDS-EQ,490.45,576.47,26,-2236.52
2025-04-15,NSE:EIEL-EQ,212.24,316.99,47,-4923.25
2025-04-15,NSE:IGIL-EQ,339.55,506.0,29,-4827.05
2025-04-15,NSE:IKS-EQ,1416.3,1925.0,7,-3560.9
2025-04-15,NSE:KRN-EQ,828.25,660.75,52,8709.85
2025-04-15,NSE:PENIND-EQ,186.68,172.49,89,1262.91
2025-04-15,NSE:SAGILITY-EQ,41.86,50.01,299,-2436.85
2025-04-15,NSE:SENORES-EQ,562.25,576.7,26,-375.7
2025-04-15,NSE:UNIMECH-EQ,995.05,1353.75,11,-3945.7
2025-04-15,NSE:WAAREEENER-EQ,2218.5,2400.0,6,-1089.0
2025-04-16,NSE:DAMCAPITAL-EQ,221.61,400.85,37,-6631.88
2025-04-16,NSE:DEEPINDS-EQ,490.85,576.47,26,-2226.12
2025-04-16,NSE:EIEL-EQ,217.12,316.99,47,-4693.89
2025-04-16,NSE:IGIL-EQ,336.5,506.0,29,-4915.5
2025-04-16,NSE:IKS-EQ,1413.5,1925.0,7,-3580.5
2025-04-16,NSE:KRN-EQ,837.5,660.75,52,9190.85
2025-04-16,NSE:PENIND-EQ,189.16,172.49,89,1483.63
2025-04-16,NSE:SAGILITY-EQ,42.75,50.01,299,-2170.74
2025-04-16,NSE:SENORES-EQ,553.15,576.7,26,-612.3
2025-04-16,NSE:UNIMECH-EQ,1063.8,1353.75,11,-3189.45
2025-04-16,NSE:WAAREEENER-EQ,2229.6,2400.0,6,-1022.4
2025-04-17,NSE:DAMCAPITAL-EQ,220.5,400.85,37,-6672.95
2025-04-17,NSE:DEEPINDS-EQ,485.3,576.47,26,-2370.42
2025-04-17,NSE:EIEL-EQ,216.99,316.99,47,-4700.0
2025-04-17,NSE:IGIL-EQ,353.3,506.0,29,-4428.3
2025-04-17,NSE:IKS-EQ,1416.4,1925.0,7,-3560.2
2025-04-17,NSE:KRN-EQ,835.7,660.75,52,9097.25
2025-04-17,NSE:PENIND-EQ,185.88,172.49,89,1191.71
2025-04-17,NSE:SAGILITY-EQ,43.31,50.01,299,-2003.3
2025-04-17,NSE:SENORES-EQ,549.5,576.7,26,-707.2
2025-04-17,NSE:UNIMECH-EQ,1048.8,1353.75,11,-3354.45
2025-04-17,NSE:WAAREEENER-EQ,2323.0,2400.0,6,-462.0
